stop_nr;hum;temp;time;time_start;time_end;sensor_ID;round_nr
223;63.1;25.0;2021-08-05 19:41:46.719533;2021-08-05 19:41:37.535006;2021-08-05 19:41:47.542392;15;13
224;63.3;25.0;2021-08-05 19:49:55.943486;2021-08-05 19:49:46.587989;2021-08-05 19:49:56.598394;0;14
225;63.2;25.0;2021-08-05 19:50:20.004292;2021-08-05 19:50:10.983350;2021-08-05 19:50:20.993868;1;14
226;63.2;25.0;2021-08-05 19:50:38.051873;2021-08-05 19:50:29.782332;2021-08-05 19:50:39.790365;2;14
227;63.2;25.0;2021-08-05 19:50:58.102511;2021-08-05 19:50:48.309593;2021-08-05 19:50:58.318427;3;14
228;63.0;25.0;2021-08-05 19:51:16.150289;2021-08-05 19:51:06.269677;2021-08-05 19:51:16.278591;4;14
229;63.1;25.0;2021-08-05 19:51:36.201059;2021-08-05 19:51:27.118953;2021-08-05 19:51:37.126421;5;14
230;63.0;25.0;2021-08-05 19:51:56.251824;2021-08-05 19:51:47.698860;2021-08-05 19:51:57.706362;6;14
231;62.9;25.0;2021-08-05 19:52:16.302696;2021-08-05 19:52:06.449797;2021-08-05 19:52:16.458367;7;14
232;62.9;25.1;2021-08-05 19:52:34.350429;2021-08-05 19:52:24.729948;2021-08-05 19:52:34.738377;8;14
233;62.7;25.1;2021-08-05 19:52:50.390761;2021-08-05 19:52:42.231448;2021-08-05 19:52:52.242429;9;14
234;62.9;25.1;2021-08-05 19:53:08.433803;2021-08-05 19:52:58.898184;2021-08-05 19:53:08.908695;10;14
235;63.0;25.1;2021-08-05 19:53:24.477825;2021-08-05 19:53:15.286839;2021-08-05 19:53:25.294382;11;14
236;63.0;25.1;2021-08-05 19:53:42.520917;2021-08-05 19:53:34.393820;2021-08-05 19:53:44.402434;12;14
237;62.9;25.0;2021-08-05 19:54:00.568207;2021-08-05 19:53:52.325326;2021-08-05 19:54:02.335822;13;14
238;63.0;25.0;2021-08-05 19:54:20.618385;2021-08-05 19:54:12.577025;2021-08-05 19:54:22.586382;14;14
239;63.0;25.0;2021-08-05 19:54:40.668563;2021-08-05 19:54:31.018150;2021-08-05 19:54:41.026387;15;14
240;63.0;25.0;2021-08-05 19:55:00.718848;2021-08-05 19:54:52.228902;2021-08-05 19:55:02.238370;0;15
241;63.1;25.0;2021-08-05 19:55:24.783175;2021-08-05 19:55:15.983887;2021-08-05 19:55:25.994805;1;15
242;63.2;25.0;2021-08-05 19:55:46.836665;2021-08-05 19:55:37.581645;2021-08-05 19:55:47.590409;2;15
243;63.2;25.0;2021-08-05 19:56:04.884154;2021-08-05 19:55:56.189183;2021-08-05 19:56:06.198340;3;15
244;63.4;25.0;2021-08-05 19:56:32.954652;2021-08-05 19:56:23.704412;2021-08-05 19:56:33.714454;4;15
245;63.3;25.0;2021-08-05 19:56:53.005138;2021-08-05 19:56:44.934963;2021-08-05 19:56:54.946553;5;15
246;63.1;25.0;2021-08-05 19:57:13.055665;2021-08-05 19:57:05.053119;2021-08-05 19:57:15.062387;6;15
247;63.0;25.0;2021-08-05 19:57:33.106378;2021-08-05 19:57:24.511857;2021-08-05 19:57:34.522356;7;15
248;62.8;25.0;2021-08-05 19:57:51.153678;2021-08-05 19:57:42.728483;2021-08-05 19:57:52.738471;8;15
249;62.8;25.0;2021-08-05 19:58:09.201147;2021-08-05 19:58:01.121051;2021-08-05 19:58:11.130388;9;15
250;62.9;25.0;2021-08-05 19:58:27.244807;2021-08-05 19:58:17.420594;2021-08-05 19:58:27.432039;10;15
251;63.0;25.1;2021-08-05 19:58:43.285296;2021-08-05 19:58:34.020716;2021-08-05 19:58:44.030358;11;15
252;63.0;25.1;2021-08-05 19:59:03.339879;2021-08-05 19:58:53.960228;2021-08-05 19:59:03.970420;12;15
253;63.0;25.0;2021-08-05 19:59:19.380399;2021-08-05 19:59:11.294223;2021-08-05 19:59:21.302536;13;15
254;63.1;25.1;2021-08-05 19:59:39.431171;2021-08-05 19:59:30.991864;2021-08-05 19:59:41.002333;14;15
255;63.0;25.0;2021-08-05 19:59:57.474705;2021-08-05 19:59:48.979827;2021-08-05 19:59:58.986426;15;15
256;63.1;25.0;2021-08-05 20:00:17.529372;2021-08-05 20:00:09.327842;2021-08-05 20:00:19.338342;0;16
257;63.2;25.0;2021-08-05 20:00:43.593418;2021-08-05 20:00:35.253625;2021-08-05 20:00:45.262323;1;16
258;63.2;25.0;2021-08-05 20:01:03.644000;2021-08-05 20:00:53.820472;2021-08-05 20:01:03.831121;2;16
259;63.3;25.0;2021-08-05 20:01:21.691668;2021-08-05 20:01:12.104957;2021-08-05 20:01:22.115527;3;16
260;63.3;25.0;2021-08-05 20:01:39.739324;2021-08-05 20:01:29.791069;2021-08-05 20:01:39.798402;4;16
261;63.3;25.0;2021-08-05 20:01:59.790216;2021-08-05 20:01:51.241433;2021-08-05 20:02:01.252119;5;16
262;63.2;25.0;2021-08-05 20:02:21.847981;2021-08-05 20:02:11.955792;2021-08-05 20:02:21.966400;6;16
263;62.7;25.1;2021-08-05 20:04:08.115031;2021-08-05 20:03:58.796008;2021-08-05 20:04:08.806714;7;16
264;62.5;25.1;2021-08-05 20:04:26.162751;2021-08-05 20:04:16.915914;2021-08-05 20:04:26.926439;8;16
265;62.6;25.1;2021-08-05 20:04:44.210397;2021-08-05 20:04:34.362991;2021-08-05 20:04:44.370574;9;16
266;62.7;25.1;2021-08-05 20:05:00.250979;2021-08-05 20:04:50.984748;2021-08-05 20:05:00.995291;10;16
267;62.8;25.1;2021-08-05 20:05:16.291678;2021-08-05 20:05:07.458814;2021-08-05 20:05:17.466471;11;16
268;62.8;25.1;2021-08-05 20:05:36.342584;2021-08-05 20:05:26.751539;2021-08-05 20:05:36.758400;12;16
269;62.9;25.1;2021-08-05 20:05:54.390256;2021-08-05 20:05:45.113319;2021-08-05 20:05:55.123860;13;16
270;62.9;25.1;2021-08-05 20:06:14.441027;2021-08-05 20:06:05.054303;2021-08-05 20:06:15.062384;14;16
271;62.9;25.0;2021-08-05 20:06:32.484767;2021-08-05 20:06:23.851821;2021-08-05 20:06:33.862470;15;16
272;62.9;25.0;2021-08-05 20:06:54.542663;2021-08-05 20:06:44.984952;2021-08-05 20:06:54.995571;0;17
273;63.1;25.0;2021-08-05 20:07:20.610683;2021-08-05 20:07:10.712029;2021-08-05 20:07:20.722684;1;17
274;63.1;25.0;2021-08-05 20:07:40.661638;2021-08-05 20:07:30.667487;2021-08-05 20:07:40.678883;2;17
275;63.1;25.0;2021-08-05 20:07:58.709247;2021-08-05 20:07:49.096724;2021-08-05 20:07:59.106418;3;17
276;63.2;25.0;2021-08-05 20:08:16.753066;2021-08-05 20:08:06.819453;2021-08-05 20:08:16.826399;4;17
277;63.2;25.0;2021-08-05 20:08:36.803899;2021-08-05 20:08:27.683868;2021-08-05 20:08:37.694384;5;17
278;63.2;25.0;2021-08-05 20:08:58.857789;2021-08-05 20:08:49.397318;2021-08-05 20:08:59.406324;6;17
279;63.1;25.0;2021-08-05 20:09:16.905716;2021-08-05 20:09:08.499559;2021-08-05 20:09:18.506437;7;17
280;63.1;25.0;2021-08-05 20:09:34.953294;2021-08-05 20:09:26.718210;2021-08-05 20:09:36.726377;8;17
281;63.0;25.0;2021-08-05 20:09:52.997826;2021-08-05 20:09:44.068593;2021-08-05 20:09:54.079150;9;17
282;63.0;25.0;2021-08-05 20:10:11.030627;2021-08-05 20:10:01.431400;2021-08-05 20:10:11.438394;10;17
283;63.0;25.0;2021-08-05 20:10:27.061714;2021-08-05 20:10:17.570293;2021-08-05 20:10:27.580769;11;17
284;63.1;25.0;2021-08-05 20:10:47.101481;2021-08-05 20:10:38.193017;2021-08-05 20:10:48.195629;12;17
285;63.1;25.1;2021-08-05 20:11:07.146047;2021-08-05 20:10:57.219547;2021-08-05 20:11:07.226397;13;17
286;63.1;25.0;2021-08-05 20:11:27.187340;2021-08-05 20:11:17.455977;2021-08-05 20:11:27.466389;14;17
287;63.1;25.0;2021-08-05 20:11:45.226882;2021-08-05 20:11:36.126201;2021-08-05 20:11:46.134381;15;17
288;63.1;25.0;2021-08-05 20:12:07.275507;2021-08-05 20:11:57.467678;2021-08-05 20:12:07.474407;0;18
289;63.2;25.0;2021-08-05 20:12:31.327103;2021-08-05 20:12:23.201056;2021-08-05 20:12:33.210391;1;18
290;63.3;25.0;2021-08-05 20:12:51.370614;2021-08-05 20:12:42.911741;2021-08-05 20:12:52.918389;2;18
291;63.3;25.0;2021-08-05 20:13:11.414700;2021-08-05 20:13:02.787169;2021-08-05 20:13:12.795498;3;18
292;63.3;25.0;2021-08-05 20:13:31.459016;2021-08-05 20:13:21.652039;2021-08-05 20:13:31.662407;4;18
293;63.3;25.0;2021-08-05 20:13:51.507670;2021-08-05 20:13:42.274747;2021-08-05 20:13:52.282428;5;18
294;63.3;25.0;2021-08-05 20:14:13.555418;2021-08-05 20:14:05.253933;2021-08-05 20:14:15.262542;6;18
295;63.2;25.0;2021-08-05 20:14:33.600865;2021-08-05 20:14:24.941749;2021-08-05 20:14:34.950382;7;18
296;63.1;25.0;2021-08-05 20:14:51.643946;2021-08-05 20:14:43.592651;2021-08-05 20:14:53.602391;8;18
297;63.1;25.0;2021-08-05 20:15:11.690051;2021-08-05 20:15:02.221377;2021-08-05 20:15:12.230390;9;18
298;63.1;25.0;2021-08-05 20:15:27.730949;2021-08-05 20:15:19.501636;2021-08-05 20:15:29.512862;10;18
299;63.1;25.0;2021-08-05 20:15:43.768229;2021-08-05 20:15:35.538672;2021-08-05 20:15:45.546397;11;18
300;63.1;25.0;2021-08-05 20:16:05.821467;2021-08-05 20:15:56.732525;2021-08-05 20:16:06.742369;12;18
301;63.1;25.0;2021-08-05 20:16:23.861641;2021-08-05 20:16:15.345460;2021-08-05 20:16:25.354490;13;18
302;63.1;25.0;2021-08-05 20:16:43.908663;2021-08-05 20:16:35.332717;2021-08-05 20:16:45.342391;14;18
303;63.1;25.0;2021-08-05 20:17:03.960030;2021-08-05 20:16:54.729015;2021-08-05 20:17:04.738384;15;18
304;63.1;25.0;2021-08-05 20:17:46.061668;2021-08-05 20:17:36.945383;2021-08-05 20:17:46.954418;0;19
305;63.2;25.0;2021-08-05 20:18:12.121568;2021-08-05 20:18:03.869934;2021-08-05 20:18:13.878395;1;19
306;63.3;25.0;2021-08-05 20:18:32.169473;2021-08-05 20:18:24.159169;2021-08-05 20:18:34.166394;2;19
307;63.4;25.0;2021-08-05 20:18:52.221553;2021-08-05 20:18:43.651975;2021-08-05 20:18:53.662368;3;19
308;63.3;24.9;2021-08-05 20:19:10.262746;2021-08-05 20:19:01.938427;2021-08-05 20:19:11.948972;4;19
309;63.3;24.9;2021-08-05 20:19:32.317790;2021-08-05 20:19:22.460329;2021-08-05 20:19:32.470410;5;19
310;63.3;25.0;2021-08-05 20:19:52.365940;2021-08-05 20:19:43.621603;2021-08-05 20:19:53.630394;6;19
311;63.2;25.0;2021-08-05 20:20:12.414348;2021-08-05 20:20:03.296981;2021-08-05 20:20:13.306327;7;19
312;63.0;25.0;2021-08-05 20:20:30.459867;2021-08-05 20:20:21.906641;2021-08-05 20:20:31.914392;8;19
313;63.0;25.0;2021-08-05 20:20:50.508492;2021-08-05 20:20:40.856953;2021-08-05 20:20:50.866434;9;19
314;63.1;25.0;2021-08-05 20:21:08.554225;2021-08-05 20:20:58.886515;2021-08-05 20:21:08.894355;10;19
315;63.1;25.0;2021-08-05 20:21:24.593040;2021-08-05 20:21:16.249234;2021-08-05 20:21:26.258379;11;19
316;63.2;25.0;2021-08-05 20:21:44.641735;2021-08-05 20:21:36.128194;2021-08-05 20:21:46.138394;12;19
317;63.2;25.0;2021-08-05 20:22:02.687556;2021-08-05 20:21:53.459024;2021-08-05 20:22:03.466379;13;19
318;63.1;25.0;2021-08-05 20:22:24.739335;2021-08-05 20:22:14.734836;2021-08-05 20:22:24.742344;14;19
319;63.2;25.0;2021-08-05 20:22:42.785147;2021-08-05 20:22:34.185852;2021-08-05 20:22:44.194389;15;19
320;63.2;25.0;2021-08-05 20:23:04.836972;2021-08-05 20:22:55.496556;2021-08-05 20:23:05.506416;0;20
321;63.3;25.0;2021-08-05 20:23:28.895597;2021-08-05 20:23:20.454590;2021-08-05 20:23:30.462425;1;20
322;63.3;25.0;2021-08-05 20:23:48.948526;2021-08-05 20:23:40.678576;2021-08-05 20:23:50.686388;2;20
323;63.4;25.0;2021-08-05 20:24:08.997471;2021-08-05 20:24:00.052044;2021-08-05 20:24:10.062394;3;20
324;63.3;25.0;2021-08-05 20:24:27.039666;2021-08-05 20:24:18.909762;2021-08-05 20:24:28.918559;4;20
325;63.4;25.0;2021-08-05 20:24:49.095628;2021-08-05 20:24:40.349603;2021-08-05 20:24:50.358339;5;20
326;63.3;25.0;2021-08-05 20:25:13.154477;2021-08-05 20:25:05.135353;2021-08-05 20:25:15.142360;6;20
327;63.2;25.0;2021-08-05 20:25:33.207592;2021-08-05 20:25:24.958496;2021-08-05 20:25:34.969144;7;20
328;63.1;25.0;2021-08-05 20:25:53.256674;2021-08-05 20:25:44.003592;2021-08-05 20:25:54.010420;8;20
329;63.0;25.0;2021-08-05 20:26:11.299075;2021-08-05 20:26:02.435653;2021-08-05 20:26:12.442374;9;20
330;63.1;25.0;2021-08-05 20:26:29.345220;2021-08-05 20:26:19.710680;2021-08-05 20:26:29.722286;10;20
331;63.1;25.0;2021-08-05 20:26:45.384612;2021-08-05 20:26:35.746730;2021-08-05 20:26:45.754385;11;20
332;63.2;25.0;2021-08-05 20:27:05.433800;2021-08-05 20:26:56.023236;2021-08-05 20:27:06.030431;12;20
333;63.2;25.0;2021-08-05 20:27:25.483107;2021-08-05 20:27:15.676167;2021-08-05 20:27:25.686409;13;20
334;63.2;25.0;2021-08-05 20:27:45.536159;2021-08-05 20:27:35.814308;2021-08-05 20:27:45.822444;14;20
335;63.2;25.0;2021-08-05 20:28:05.585391;2021-08-05 20:27:55.809015;2021-08-05 20:28:05.818407;15;20
336;64.5;24.6;2021-08-06 13:33:54.495948;2021-08-06 13:33:46.112879;2021-08-06 13:33:56.124863;0;21
337;64.3;24.6;2021-08-06 13:34:14.544434;2021-08-06 13:34:06.300451;2021-08-06 13:34:16.311116;1;21
338;64.5;24.6;2021-08-06 13:34:32.586102;2021-08-06 13:34:23.536746;2021-08-06 13:34:33.546468;2;21
339;64.8;24.6;2021-08-06 13:34:48.624774;2021-08-06 13:34:40.603103;2021-08-06 13:34:50.613682;3;21
340;65.0;24.6;2021-08-06 13:35:06.666326;2021-08-06 13:34:56.964667;2021-08-06 13:35:06.974557;4;21
341;65.0;24.6;2021-08-06 13:35:24.707887;2021-08-06 13:35:15.550747;2021-08-06 13:35:25.558516;5;21
342;64.8;24.6;2021-08-06 13:35:42.749410;2021-08-06 13:35:34.145566;2021-08-06 13:35:44.156195;6;21
343;64.7;24.5;2021-08-06 13:36:00.791014;2021-08-06 13:35:51.259396;2021-08-06 13:36:01.266463;7;21
344;64.7;24.6;2021-08-06 13:36:16.829784;2021-08-06 13:36:07.617296;2021-08-06 13:36:17.626549;8;21
345;64.7;24.6;2021-08-06 13:36:32.868606;2021-08-06 13:36:24.582384;2021-08-06 13:36:34.590889;9;21
346;65.0;24.5;2021-08-06 13:36:48.907244;2021-08-06 13:36:40.586084;2021-08-06 13:36:50.594493;10;21
347;64.9;24.5;2021-08-06 13:37:04.945819;2021-08-06 13:36:56.562060;2021-08-06 13:37:06.570517;11;21
348;64.7;24.6;2021-08-06 13:37:22.987534;2021-08-06 13:37:13.009092;2021-08-06 13:37:23.018486;12;21
349;64.7;24.6;2021-08-06 13:37:39.026310;2021-08-06 13:37:29.319761;2021-08-06 13:37:39.330495;13;21
350;64.7;24.5;2021-08-06 13:37:57.071904;2021-08-06 13:37:47.431610;2021-08-06 13:37:57.442288;14;21
351;64.8;24.6;2021-08-06 13:38:13.106615;2021-08-06 13:38:04.723396;2021-08-06 13:38:14.730526;15;21
352;64.8;24.5;2021-08-06 13:38:33.154908;2021-08-06 13:38:23.822088;2021-08-06 13:38:33.832709;0;22
353;64.8;24.5;2021-08-06 13:38:55.206262;2021-08-06 13:38:45.635518;2021-08-06 13:38:55.642504;1;22
354;65.0;24.5;2021-08-06 13:39:13.251728;2021-08-06 13:39:03.447280;2021-08-06 13:39:13.454630;2;22
355;65.3;24.5;2021-08-06 13:39:29.286727;2021-08-06 13:39:20.543981;2021-08-06 13:39:30.554479;3;22
356;65.2;24.4;2021-08-06 13:39:47.328071;2021-08-06 13:39:37.805543;2021-08-06 13:39:47.814592;4;22
357;65.2;24.4;2021-08-06 13:40:05.369561;2021-08-06 13:39:56.689374;2021-08-06 13:40:06.698494;5;22
358;65.2;24.5;2021-08-06 13:40:23.411234;2021-08-06 13:40:15.109427;2021-08-06 13:40:25.118571;6;22
359;65.1;24.5;2021-08-06 13:40:41.456695;2021-08-06 13:40:32.732760;2021-08-06 13:40:42.742454;7;22
360;65.0;24.5;2021-08-06 13:40:59.498367;2021-08-06 13:40:49.565270;2021-08-06 13:40:59.574468;8;22
361;65.0;24.5;2021-08-06 13:41:15.533099;2021-08-06 13:41:06.582361;2021-08-06 13:41:16.590434;9;22
362;65.0;24.5;2021-08-06 13:41:31.571728;2021-08-06 13:41:22.595611;2021-08-06 13:41:32.602534;10;22
363;64.9;24.5;2021-08-06 13:41:47.610356;2021-08-06 13:41:38.674124;2021-08-06 13:41:48.682505;11;22
364;64.9;24.5;2021-08-06 13:42:05.651968;2021-08-06 13:41:55.890789;2021-08-06 13:42:05.898532;12;22
365;64.9;24.5;2021-08-06 13:42:21.686762;2021-08-06 13:42:12.072823;2021-08-06 13:42:22.083429;13;22
366;64.9;24.5;2021-08-06 13:42:39.728320;2021-08-06 13:42:30.605504;2021-08-06 13:42:40.614514;14;22
367;64.9;24.5;2021-08-06 13:42:55.766868;2021-08-06 13:42:47.565302;2021-08-06 13:42:57.574529;15;22
368;64.9;24.5;2021-08-06 13:43:15.811289;2021-08-06 13:43:06.539074;2021-08-06 13:43:16.546561;0;23
369;65.2;24.5;2021-08-06 13:43:45.881824;2021-08-06 13:43:36.530847;2021-08-06 13:43:46.538445;1;23
370;65.2;24.5;2021-08-06 13:44:03.923570;2021-08-06 13:43:54.070683;2021-08-06 13:44:04.078495;2;23
371;65.2;24.5;2021-08-06 13:44:19.962292;2021-08-06 13:44:11.214268;2021-08-06 13:44:21.218516;3;23
372;65.2;24.5;2021-08-06 13:44:38.003806;2021-08-06 13:44:28.787267;2021-08-06 13:44:38.798061;4;23
373;65.1;24.5;2021-08-06 13:44:56.049328;2021-08-06 13:44:46.914106;2021-08-06 13:44:56.924977;5;23
374;65.0;24.5;2021-08-06 13:45:14.090892;2021-08-06 13:45:05.232825;2021-08-06 13:45:15.242512;6;23
375;65.0;24.5;2021-08-06 13:45:32.132337;2021-08-06 13:45:22.998964;2021-08-06 13:45:33.009636;7;23
376;65.0;24.5;2021-08-06 13:45:48.167112;2021-08-06 13:45:39.560132;2021-08-06 13:45:49.570632;8;23
377;64.9;24.6;2021-08-06 13:46:04.205862;2021-08-06 13:45:55.789844;2021-08-06 13:46:05.801438;9;23
378;64.9;24.6;2021-08-06 13:46:20.244483;2021-08-06 13:46:11.694774;2021-08-06 13:46:21.702540;10;23
379;64.9;24.6;2021-08-06 13:46:38.286070;2021-08-06 13:46:28.952285;2021-08-06 13:46:38.962575;11;23
380;64.7;24.5;2021-08-06 13:46:54.320787;2021-08-06 13:46:44.982071;2021-08-06 13:46:54.992733;12;23
381;64.8;24.6;2021-08-06 13:47:10.359657;2021-08-06 13:47:00.920949;2021-08-06 13:47:10.930537;13;23
382;64.7;24.6;2021-08-06 13:47:26.398092;2021-08-06 13:47:17.997429;2021-08-06 13:47:28.006509;14;23
383;64.7;24.6;2021-08-06 13:47:44.439993;2021-08-06 13:47:35.373269;2021-08-06 13:47:45.382483;15;23
384;64.7;24.6;2021-08-06 13:48:02.485470;2021-08-06 13:47:54.047366;2021-08-06 13:48:04.054585;0;24
385;64.7;24.6;2021-08-06 13:48:24.540749;2021-08-06 13:48:14.893616;2021-08-06 13:48:24.902511;1;24
386;65.2;24.5;2021-08-06 13:50:00.765031;2021-08-06 13:49:50.817909;2021-08-06 13:50:00.826537;2;24
387;65.3;24.5;2021-08-06 13:50:16.803762;2021-08-06 13:50:08.021242;2021-08-06 13:50:18.030579;3;24
388;65.3;24.5;2021-08-06 13:50:32.838506;2021-08-06 13:50:24.781032;2021-08-06 13:50:34.790510;4;24
389;65.3;24.5;2021-08-06 13:50:50.884912;2021-08-06 13:50:42.096572;2021-08-06 13:50:52.106502;5;24
390;65.3;24.5;2021-08-06 13:51:08.927256;2021-08-06 13:51:00.846491;2021-08-06 13:51:10.854543;6;24
391;65.1;24.5;2021-08-06 13:51:26.969821;2021-08-06 13:51:18.196347;2021-08-06 13:51:28.206552;7;24
392;65.0;24.5;2021-08-06 13:51:43.009062;2021-08-06 13:51:34.527865;2021-08-06 13:51:44.538505;8;24
393;65.1;24.6;2021-08-06 13:51:59.044526;2021-08-06 13:51:50.824057;2021-08-06 13:52:00.834579;9;24
394;65.0;24.6;2021-08-06 13:52:15.083919;2021-08-06 13:52:06.940767;2021-08-06 13:52:16.951381;10;24
395;65.1;24.8;2021-08-06 13:52:33.126304;2021-08-06 13:52:23.700331;2021-08-06 13:52:33.710522;11;24
396;64.9;24.6;2021-08-06 13:52:49.165581;2021-08-06 13:52:39.556569;2021-08-06 13:52:49.566481;12;24
397;64.9;24.6;2021-08-06 13:53:05.204813;2021-08-06 13:52:55.746999;2021-08-06 13:53:05.754478;13;24
398;64.8;24.7;2021-08-06 13:53:23.247065;2021-08-06 13:53:13.678252;2021-08-06 13:53:23.686513;14;24
399;64.8;24.6;2021-08-06 13:53:39.282462;2021-08-06 13:53:30.774725;2021-08-06 13:53:40.782517;15;24
400;66.6;24.3;2021-08-06 16:25:53.158129;2021-08-06 16:25:43.917041;2021-08-06 16:25:53.923886;0;25
401;66.6;24.3;2021-08-06 16:26:17.216423;2021-08-06 16:26:07.873163;2021-08-06 16:26:17.879885;1;25
402;66.8;24.2;2021-08-06 16:26:35.262639;2021-08-06 16:26:26.485723;2021-08-06 16:26:36.495910;2;25
403;66.7;24.1;2021-08-06 16:26:53.303967;2021-08-06 16:26:45.217664;2021-08-06 16:26:55.227891;3;25
404;66.8;24.1;2021-08-06 16:27:13.352632;2021-08-06 16:27:03.612410;2021-08-06 16:27:13.620013;4;25
405;66.9;24.1;2021-08-06 16:27:31.394455;2021-08-06 16:27:23.173522;2021-08-06 16:27:33.183919;5;25
406;67.1;24.1;2021-08-06 16:27:53.445935;2021-08-06 16:27:43.703203;2021-08-06 16:27:53.711875;6;25
407;67.0;24.1;2021-08-06 16:28:13.494699;2021-08-06 16:28:03.579808;2021-08-06 16:28:13.587883;7;25
408;66.9;24.1;2021-08-06 16:28:29.533625;2021-08-06 16:28:21.496567;2021-08-06 16:28:31.504042;8;25
409;67.0;24.0;2021-08-06 16:28:47.575449;2021-08-06 16:28:38.986078;2021-08-06 16:28:48.995881;9;25
410;67.0;24.1;2021-08-06 16:29:05.621183;2021-08-06 16:28:55.691644;2021-08-06 16:29:05.702159;10;25
411;67.0;24.1;2021-08-06 16:29:21.656321;2021-08-06 16:29:12.065724;2021-08-06 16:29:22.075894;11;25
412;67.0;24.1;2021-08-06 16:29:39.702176;2021-08-06 16:29:31.521101;2021-08-06 16:29:41.531868;12;25
413;67.0;24.1;2021-08-06 16:29:57.743912;2021-08-06 16:29:48.810939;2021-08-06 16:29:58.819860;13;25
414;67.1;24.0;2021-08-06 16:30:17.792699;2021-08-06 16:30:08.925184;2021-08-06 16:30:18.931846;14;25
415;67.2;24.0;2021-08-06 16:30:35.834499;2021-08-06 16:30:27.542090;2021-08-06 16:30:37.552658;15;25
416;67.6;23.9;2021-08-06 16:30:57.886149;2021-08-06 16:30:49.120168;2021-08-06 16:30:59.127869;0;26
417;67.7;23.9;2021-08-06 16:31:21.944778;2021-08-06 16:31:13.663147;2021-08-06 16:31:23.672476;1;26
418;67.9;23.8;2021-08-06 16:31:41.993340;2021-08-06 16:31:33.090757;2021-08-06 16:31:43.099874;2;26
419;68.2;23.8;2021-08-06 16:32:14.071452;2021-08-06 16:32:04.951761;2021-08-06 16:32:14.959870;3;26
420;68.3;23.8;2021-08-06 16:32:32.113399;2021-08-06 16:32:23.188241;2021-08-06 16:32:33.195860;4;26
421;68.1;23.8;2021-08-06 16:32:52.162204;2021-08-06 16:32:42.912668;2021-08-06 16:32:52.923743;5;26
422;68.1;23.7;2021-08-06 16:33:12.210917;2021-08-06 16:33:03.608269;2021-08-06 16:33:13.618912;6;26
423;68.1;23.8;2021-08-06 16:33:32.259812;2021-08-06 16:33:22.850526;2021-08-06 16:33:32.859829;7;26
424;68.1;23.8;2021-08-06 16:33:50.301719;2021-08-06 16:33:41.372905;2021-08-06 16:33:51.383805;8;26
425;68.0;23.8;2021-08-06 16:34:08.343797;2021-08-06 16:34:00.132391;2021-08-06 16:34:10.139981;9;26
426;68.0;23.8;2021-08-06 16:34:26.389514;2021-08-06 16:34:16.986499;2021-08-06 16:34:26.995875;10;26
427;68.4;23.8;2021-08-06 16:34:42.424602;2021-08-06 16:34:33.874099;2021-08-06 16:34:43.883874;11;26
428;68.7;23.8;2021-08-06 16:35:02.477488;2021-08-06 16:34:54.236293;2021-08-06 16:35:04.243893;12;26
429;68.8;23.8;2021-08-06 16:35:20.519443;2021-08-06 16:35:11.395432;2021-08-06 16:35:21.403908;13;26
430;68.8;23.8;2021-08-06 16:35:40.568175;2021-08-06 16:35:31.992191;2021-08-06 16:35:41.999881;14;26
431;69.1;23.8;2021-08-06 16:36:00.613034;2021-08-06 16:35:50.778880;2021-08-06 16:36:00.787896;15;26
432;69.5;23.8;2021-08-06 16:36:20.661944;2021-08-06 16:36:12.127751;2021-08-06 16:36:22.135896;0;27
433;69.6;23.8;2021-08-06 16:36:44.720555;2021-08-06 16:36:35.676495;2021-08-06 16:36:45.683884;1;27
434;69.7;23.7;2021-08-06 16:37:04.769372;2021-08-06 16:36:54.956331;2021-08-06 16:37:04.963898;2;27
435;69.9;23.7;2021-08-06 16:37:24.818261;2021-08-06 16:37:15.360099;2021-08-06 16:37:25.370694;3;27
436;69.8;23.7;2021-08-06 16:37:42.864079;2021-08-06 16:37:33.166241;2021-08-06 16:37:43.175912;4;27
437;70.1;23.7;2021-08-06 16:38:02.913072;2021-08-06 16:37:53.659852;2021-08-06 16:38:03.668020;5;27
438;70.0;23.7;2021-08-06 16:38:22.961963;2021-08-06 16:38:14.312792;2021-08-06 16:38:24.323507;6;27
439;70.8;23.7;2021-08-06 16:38:43.010871;2021-08-06 16:38:34.133668;2021-08-06 16:38:44.143872;7;27
440;70.3;23.7;2021-08-06 16:39:01.052958;2021-08-06 16:38:52.611606;2021-08-06 16:39:02.619837;8;27
441;70.2;23.7;2021-08-06 16:39:21.101647;2021-08-06 16:39:12.193347;2021-08-06 16:39:22.203885;9;27
442;70.3;23.7;2021-08-06 16:39:39.147831;2021-08-06 16:39:29.659644;2021-08-06 16:39:39.667854;10;27
443;70.7;23.7;2021-08-06 16:39:55.186789;2021-08-06 16:39:46.500938;2021-08-06 16:39:56.511939;11;27
444;71.0;23.7;2021-08-06 16:40:15.235707;2021-08-06 16:40:05.802898;2021-08-06 16:40:15.811882;12;27
445;71.4;23.7;2021-08-06 16:40:31.274786;2021-08-06 16:40:23.264540;2021-08-06 16:40:33.271924;13;27
446;70.9;23.7;2021-08-06 16:40:53.326565;2021-08-06 16:40:44.255364;2021-08-06 16:40:54.263989;14;27
447;70.3;23.7;2021-08-06 16:41:13.375405;2021-08-06 16:41:03.517392;2021-08-06 16:41:13.527985;15;27
